team,player,bat_or_bowl,bb_bf,runs,wkts,wicketball_prob,runs_per_ball,opposition,ground,start_date,overs,mdns,econ,inns,4s,6s,sr,not_out,mins
AUS,MP Stoinis (AUS),bowl,30,45,1.0,0.033333333,1.5,v Bangladesh,Pune,2023-11-11,5.0,0.0,9.0,1,,,,,
BAN,Taskin Ahmed (BAN),bowl,60,61,1.0,0.016666667,1.016666667,v Australia,Pune,2023-11-11,10.0,0.0,6.1,2,,,,,
BAN,Mustafizur Rahman (BAN),bowl,58,76,1.0,0.017241379,1.310344828,v Australia,Pune,2023-11-11,9.4,1.0,7.86,2,,,,,
AUS,JR Hazlewood (AUS),bowl,42,21,0.0,0.0,0.5,v Bangladesh,Pune,2023-11-11,7.0,1.0,3.0,1,,,,,
PAK,Agha Salman (PAK),bowl,18,25,0.0,0.0,1.388888889,v England,Eden Gardens,2023-11-11,3.0,0.0,8.33,1,,,,,
AUS,TM Head (AUS),bowl,36,33,0.0,0.0,0.916666667,v Bangladesh,Pune,2023-11-11,6.0,0.0,5.5,1,,,,,
BAN,Mahedi Hasan (BAN),bowl,54,38,0.0,0.0,0.703703704,v Australia,Pune,2023-11-11,9.0,0.0,4.22,2,,,,,
BAN,Mehidy Hasan Miraz (BAN),bowl,36,47,0.0,0.0,1.305555556,v Australia,Pune,2023-11-11,6.0,0.0,7.83,2,,,,,
AUS,MR Marsh (AUS),bowl,24,48,0.0,0.0,2.0,v Bangladesh,Pune,2023-11-11,4.0,0.0,12.0,1,,,,,
AUS,PJ Cummins (AUS),bowl,48,56,0.0,0.0,1.166666667,v Bangladesh,Pune,2023-11-11,8.0,0.0,7.0,1,,,,,
PAK,Shadab Khan (PAK),bowl,60,57,0.0,0.0,0.95,v England,Eden Gardens,2023-11-11,10.0,0.0,5.7,1,,,,,
BAN,Nasum Ahmed (BAN),bowl,60,85,0.0,0.0,1.416666667,v Australia,Pune,2023-11-11,10.0,0.0,8.5,2,,,,,
NZ,WA Young (NZ),bat,1,0,,1.0,0.0,v England,Ahmedabad,2023-10-05,,,,2,0.0,0.0,0.0,0.0,5.0
PAK,Hasan Ali (PAK),bat,1,0,,1.0,0.0,v Netherlands,Hyderabad,2023-10-06,,,,1,0.0,0.0,0.0,0.0,2.0
NED,SA Edwards (NED),bat,2,0,,0.5,0.0,v Pakistan,Hyderabad,2023-10-06,,,,2,0.0,0.0,0.0,0.0,2.0
AFG,Naveen-ul-Haq (AFG),bat,6,0,,0.166666667,0.0,v Bangladesh,Dharamsala,2023-10-07,,,,1,0.0,0.0,0.0,0.0,8.0
SL,P Nissanka (SL),bat,3,0,,0.333333333,0.0,v South Africa,Delhi,2023-10-07,,,,2,0.0,0.0,0.0,0.0,6.0
SL,DN Wellalage (SL),bat,1,0,,1.0,0.0,v South Africa,Delhi,2023-10-07,,,,2,0.0,0.0,0.0,0.0,2.0
AUS,MR Marsh (AUS),bat,6,0,,0.166666667,0.0,v India,Chennai,2023-10-08,,,,1,0.0,0.0,0.0,0.0,11.0
AUS,AT Carey (AUS),bat,2,0,,0.5,0.0,v India,Chennai,2023-10-08,,,,1,0.0,0.0,0.0,0.0,1.0
IND,RG Sharma (IND),bat,6,0,,0.166666667,0.0,v Australia,Chennai,2023-10-08,,,,2,0.0,0.0,0.0,0.0,10.0
IND,Ishan Kishan (IND),bat,1,0,,1.0,0.0,v Australia,Chennai,2023-10-08,,,,2,0.0,0.0,0.0,0.0,3.0
IND,SS Iyer (IND),bat,3,0,,0.333333333,0.0,v Australia,Chennai,2023-10-08,,,,2,0.0,0.0,0.0,0.0,2.0
ENG,LS Livingstone (ENG),bat,1,0,,1.0,0.0,v Bangladesh,Dharamsala,2023-10-10,,,,1,0.0,0.0,0.0,0.0,1.0
BAN,Najmul Hossain Shanto (BAN),bat,1,0,,1.0,0.0,v England,Dharamsala,2023-10-10,,,,2,0.0,0.0,0.0,0.0,1.0
SL,MDKJ Perera (SL),bat,4,0,,0.25,0.0,v Pakistan,Hyderabad,2023-10-10,,,,1,0.0,0.0,0.0,0.0,7.0
SL,M Theekshana (SL),bat,4,0,,0.25,0.0,v Pakistan,Hyderabad,2023-10-10,,,,1,0.0,0.0,0.0,0.0,6.0
BAN,Litton Das (BAN),bat,1,0,,1.0,0.0,v New Zealand,Chennai,2023-10-13,,,,1,0.0,0.0,0.0,0.0,1.0
SL,M Theekshana (SL),bat,5,0,,0.2,0.0,v Australia,Lucknow,2023-10-16,,,,1,0.0,0.0,0.0,0.0,7.0
AUS,SPD Smith (AUS),bat,5,0,,0.2,0.0,v Sri Lanka,Lucknow,2023-10-16,,,,2,0.0,0.0,0.0,0.0,4.0
AFG,Naveen-ul-Haq (AFG),bat,1,0,,1.0,0.0,v New Zealand,Chennai,2023-10-18,,,,2,0.0,0.0,0.0,0.0,1.0
AFG,Fazalhaq Farooqi (AFG),bat,2,0,,0.5,0.0,v New Zealand,Chennai,2023-10-18,,,,2,0.0,0.0,0.0,0.0,1.0
AUS,GJ Maxwell (AUS),bat,1,0,,1.0,0.0,v Pakistan,Bengaluru,2023-10-20,,,,1,0.0,0.0,0.0,0.0,1.0
AUS,JR Hazlewood (AUS),bat,1,0,,1.0,0.0,v Pakistan,Bengaluru,2023-10-20,,,,1,0.0,0.0,0.0,0.0,1.0
PAK,Usama Mir (PAK),bat,3,0,,0.333333333,0.0,v Australia,Bengaluru,2023-10-20,,,,2,0.0,0.0,0.0,0.0,4.0
NZ,DP Conway (NZ),bat,9,0,,0.111111111,0.0,v India,Dharamsala,2023-10-22,,,,1,0.0,0.0,0.0,0.0,16.0
NZ,MJ Henry (NZ),bat,1,0,,1.0,0.0,v India,Dharamsala,2023-10-22,,,,1,0.0,0.0,0.0,0.0,1.0
BAN,Najmul Hossain Shanto (BAN),bat,1,0,,1.0,0.0,v South Africa,Wankhede,2023-10-24,,,,2,0.0,0.0,0.0,0.0,1.0
AUS,MA Starc (AUS),bat,1,0,,1.0,0.0,v Netherlands,Delhi,2023-10-25,,,,1,0.0,0.0,0.0,0.0,1.0
NED,LV van Beek (NED),bat,3,0,,0.333333333,0.0,v Australia,Delhi,2023-10-25,,,,2,0.0,0.0,0.0,0.0,3.0
NED,RE van der Merwe (NED),bat,1,0,,1.0,0.0,v Australia,Delhi,2023-10-25,,,,2,0.0,0.0,0.0,0.0,1.0
NED,PA van Meekeren (NED),bat,1,0,,1.0,0.0,v Australia,Delhi,2023-10-25,,,,2,0.0,0.0,0.0,0.0,2.0
ENG,CR Woakes (ENG),bat,4,0,,0.25,0.0,v Sri Lanka,Bengaluru,2023-10-26,,,,1,0.0,0.0,0.0,0.0,8.0
AUS,A Zampa (AUS),bat,3,0,,0.333333333,0.0,v New Zealand,Dharamsala,2023-10-28,,,,1,0.0,0.0,0.0,0.0,2.0
NED,MP O'Dowd (NED),bat,3,0,,0.333333333,0.0,v Bangladesh,Eden Gardens,2023-10-28,,,,1,0.0,0.0,0.0,0.0,11.0
NED,PA van Meekeren (NED),bat,2,0,,0.5,0.0,v Bangladesh,Eden Gardens,2023-10-28,,,,1,0.0,0.0,0.0,0.0,6.0
IND,V Kohli (IND),bat,9,0,,0.111111111,0.0,v England,Lucknow,2023-10-29,,,,1,0.0,0.0,0.0,0.0,12.0
ENG,JE Root (ENG),bat,1,0,,1.0,0.0,v India,Lucknow,2023-10-29,,,,2,0.0,0.0,0.0,0.0,2.0
ENG,BA Stokes (ENG),bat,10,0,,0.1,0.0,v India,Lucknow,2023-10-29,,,,2,0.0,0.0,0.0,0.0,14.0
ENG,MA Wood (ENG),bat,1,0,,1.0,0.0,v India,Lucknow,2023-10-29,,,,2,0.0,0.0,0.0,0.0,3.0
AFG,Rahmanullah Gurbaz (AFG),bat,4,0,,0.25,0.0,v Sri Lanka,Pune,2023-10-30,,,,2,0.0,0.0,0.0,0.0,2.0
BAN,Tanzid Hasan (BAN),bat,5,0,,0.2,0.0,v Pakistan,Eden Gardens,2023-10-31,,,,1,0.0,0.0,0.0,0.0,7.0
NZ,JDS Neesham (NZ),bat,8,0,,0.125,0.0,v South Africa,Pune,2023-11-01,,,,2,0.0,0.0,0.0,0.0,6.0
SL,P Nissanka (SL),bat,1,0,,1.0,0.0,v India,Wankhede,2023-11-02,,,,2,0.0,0.0,0.0,0.0,2.0
SL,FDM Karunaratne (SL),bat,1,0,,1.0,0.0,v India,Wankhede,2023-11-02,,,,2,0.0,0.0,0.0,0.0,10.0
SL,S Samarawickrama (SL),bat,4,0,,0.25,0.0,v India,Wankhede,2023-11-02,,,,2,0.0,0.0,0.0,0.0,4.0
SL,MADI Hemantha (SL),bat,1,0,,1.0,0.0,v India,Wankhede,2023-11-02,,,,2,0.0,0.0,0.0,0.0,1.0
SL,PVD Chameera (SL),bat,6,0,,0.166666667,0.0,v India,Wankhede,2023-11-02,,,,2,0.0,0.0,0.0,0.0,10.0
NED,SA Edwards (NED),bat,1,0,,1.0,0.0,v Afghanistan,Lucknow,2023-11-03,,,,1,0.0,0.0,0.0,0.0,1.0
ENG,JM Bairstow (ENG),bat,1,0,,1.0,0.0,v Australia,Ahmedabad,2023-11-04,,,,2,0.0,0.0,0.0,0.0,1.0
SA,L Ngidi (SA),bat,3,0,,0.333333333,0.0,v India,Eden Gardens,2023-11-05,,,,2,0.0,0.0,0.0,0.0,7.0
SL,AD Mathews (SL),bat,0,0,,1.0,0.0,v Bangladesh,Delhi,2023-11-06,,,,1,0.0,0.0,0.0,0.0,4.0
SL,CAK Rajitha (SL),bat,2,0,,0.5,0.0,v Bangladesh,Delhi,2023-11-06,,,,1,0.0,0.0,0.0,0.0,1.0
AUS,TM Head (AUS),bat,2,0,,0.5,0.0,v Afghanistan,Wankhede,2023-11-07,,,,2,0.0,0.0,0.0,0.0,5.0
AUS,JP Inglis (AUS),bat,1,0,,1.0,0.0,v Afghanistan,Wankhede,2023-11-07,,,,2,0.0,0.0,0.0,0.0,1.0
NED,CN Ackermann (NED),bat,2,0,,0.5,0.0,v England,Pune,2023-11-08,,,,2,0.0,0.0,0.0,0.0,4.0
NED,RE van der Merwe (NED),bat,4,0,,0.25,0.0,v England,Pune,2023-11-08,,,,2,0.0,0.0,0.0,0.0,3.0
ENG,AAP Atkinson (ENG),bat,1,0,,1.0,0.0,v Pakistan,Eden Gardens,2023-11-11,,,,1,0.0,0.0,0.0,0.0,1.0
PAK,Abdullah Shafique (PAK),bat,2,0,,0.5,0.0,v England,Eden Gardens,2023-11-11,,,,2,0.0,0.0,0.0,0.0,2.0
IND,SS Iyer (IND),bat,94,128,,0.0,1.361702128,v Netherlands,Bengaluru,2023-11-12,,,,1,10.0,5.0,136.17,1.0,145.0
IND,KL Rahul (IND),bat,64,102,,0.015625,1.59375,v Netherlands,Bengaluru,2023-11-12,,,,1,11.0,4.0,159.37,0.0,98.0
IND,RG Sharma (IND),bat,54,61,,0.018518519,1.12962963,v Netherlands,Bengaluru,2023-11-12,,,,1,8.0,2.0,112.96,0.0,74.0
NED,AT Nidamanuru (NED),bat,39,54,,0.025641026,1.384615385,v India,Bengaluru,2023-11-12,,,,2,1.0,6.0,138.46,0.0,65.0
IND,Shubman Gill (IND),bat,32,51,,0.03125,1.59375,v Netherlands,Bengaluru,2023-11-12,,,,1,3.0,4.0,159.37,0.0,49.0
IND,V Kohli (IND),bat,56,51,,0.017857143,0.910714286,v Netherlands,Bengaluru,2023-11-12,,,,1,5.0,1.0,91.07,0.0,69.0
NED,SA Engelbrecht (NED),bat,80,45,,0.0125,0.5625,v India,Bengaluru,2023-11-12,,,,2,4.0,0.0,56.25,0.0,87.0
NED,CN Ackermann (NED),bat,32,35,,0.03125,1.09375,v India,Bengaluru,2023-11-12,,,,2,6.0,0.0,109.37,0.0,46.0
NED,MP O'Dowd (NED),bat,42,30,,0.023809524,0.714285714,v India,Bengaluru,2023-11-12,,,,2,3.0,1.0,71.42,0.0,68.0
NED,SA Edwards (NED),bat,30,17,,0.033333333,0.566666667,v India,Bengaluru,2023-11-12,,,,2,1.0,0.0,56.66,0.0,27.0
NED,LV van Beek (NED),bat,15,16,,0.066666667,1.066666667,v India,Bengaluru,2023-11-12,,,,2,2.0,0.0,106.66,0.0,20.0
NED,RE van der Merwe (NED),bat,8,16,,0.125,2.0,v India,Bengaluru,2023-11-12,,,,2,1.0,2.0,200.0,0.0,5.0
NED,BFW de Leede (NED),bat,21,12,,0.047619048,0.571428571,v India,Bengaluru,2023-11-12,,,,2,1.0,0.0,57.14,0.0,23.0
NED,A Dutt (NED),bat,11,5,,0.090909091,0.454545455,v India,Bengaluru,2023-11-12,,,,2,0.0,0.0,45.45,0.0,9.0
NED,W Barresi (NED),bat,5,4,,0.2,0.8,v India,Bengaluru,2023-11-12,,,,2,0.0,0.0,80.0,0.0,8.0
NED,PA van Meekeren (NED),bat,4,3,,0.0,0.75,v India,Bengaluru,2023-11-12,,,,2,0.0,0.0,75.0,1.0,7.0
IND,SA Yadav (IND),bat,1,2,,0.0,2.0,v Netherlands,Bengaluru,2023-11-12,,,,1,0.0,0.0,200.0,1.0,1.0
IND,Mohammed Siraj (IND),bowl,36,29,2.0,0.055555556,0.805555556,v Netherlands,Bengaluru,2023-11-12,6.0,1.0,4.83,2,,,,,
IND,JJ Bumrah (IND),bowl,54,33,2.0,0.037037037,0.611111111,v Netherlands,Bengaluru,2023-11-12,9.0,1.0,3.66,2,,,,,
IND,Kuldeep Yadav (IND),bowl,60,41,2.0,0.033333333,0.683333333,v Netherlands,Bengaluru,2023-11-12,10.0,1.0,4.1,2,,,,,
IND,RA Jadeja (IND),bowl,54,49,2.0,0.037037037,0.907407407,v Netherlands,Bengaluru,2023-11-12,9.0,0.0,5.44,2,,,,,
NED,BFW de Leede (NED),bowl,60,82,2.0,0.033333333,1.366666667,v India,Bengaluru,2023-11-12,10.0,0.0,8.2,1,,,,,
IND,RG Sharma (IND),bowl,5,7,1.0,0.2,1.4,v Netherlands,Bengaluru,2023-11-12,0.5,0.0,8.4,2,,,,,
NED,V Kohli (IND),bowl,18,13,1.0,0.055555556,0.722222222,v Netherlands,Bengaluru,2023-11-12,3.0,0.0,4.33,2,,,,,
NED,RE van der Merwe (NED),bowl,60,53,1.0,0.016666667,0.883333333,v India,Bengaluru,2023-11-12,10.0,0.0,5.3,1,,,,,
NED,PA van Meekeren (NED),bowl,60,90,1.0,0.016666667,1.5,v India,Bengaluru,2023-11-12,10.0,0.0,9.0,1,,,,,
IND,Shubman Gill (IND),bowl,12,11,0.0,0.0,0.916666667,v Netherlands,Bengaluru,2023-11-12,2.0,0.0,5.5,2,,,,,
IND,SA Yadav (IND),bowl,12,17,0.0,0.0,1.416666667,v Netherlands,Bengaluru,2023-11-12,2.0,0.0,8.5,2,,,,,
NED,CN Ackermann (NED),bowl,18,25,0.0,0.0,1.388888889,v India,Bengaluru,2023-11-12,3.0,0.0,8.33,1,,,,,
IND,Mohammed Shami (IND),bowl,36,41,0.0,0.0,1.138888889,v Netherlands,Bengaluru,2023-11-12,6.0,0.0,6.83,2,,,,,
NED,A Dutt (NED),bowl,42,52,0.0,0.0,1.238095238,v India,Bengaluru,2023-11-12,7.0,0.0,7.42,1,,,,,
NED,LV van Beek (NED),bowl,60,107,0.0,0.0,1.783333333,v India,Bengaluru,2023-11-12,10.0,0.0,10.7,1,,,,,
NZ,DJ Mitchell (NZ),bat,119,134,,0.008403361,1.126,v India,Wankhede,2023-11-15,,,,2,9.0,7.0,112.6,0.0,180.0
IND,V Kohli (IND),bat,113,117,,0.008849558,1.0353,v New Zealand,Wankhede,2023-11-15,,,,1,9.0,2.0,103.53,0.0,149.0
IND,SS Iyer (IND),bat,70,105,,0.014285714,1.5,v New Zealand,Wankhede,2023-11-15,,,,1,4.0,8.0,150.0,0.0,114.0
SA,DA Miller (SA),bat,116,101,,0.00862069,0.8706,v Australia,Eden Gardens,2023-11-16,,,,1,8.0,5.0,87.06,0.0,138.0
IND,Shubman Gill (IND),bat,66,80,,0.0,1.2121,v New Zealand,Wankhede,2023-11-15,,,,1,8.0,3.0,121.21,1.0,116.0
NZ,KS Williamson (NZ),bat,73,69,,0.01369863,0.9452,v India,Wankhede,2023-11-15,,,,2,8.0,1.0,94.52,0.0,116.0
AUS,TM Head (AUS),bat,48,62,,0.020833333,1.2916,v South Africa,Eden Gardens,2023-11-16,,,,2,9.0,2.0,129.16,0.0,62.0
IND,RG Sharma (IND),bat,29,47,,0.034482759,1.6206,v New Zealand,Wankhede,2023-11-15,,,,1,4.0,4.0,162.06,0.0,40.0
SA,H Klaasen (SA),bat,48,47,,0.020833333,0.9791,v Australia,Eden Gardens,2023-11-16,,,,1,4.0,2.0,97.91,0.0,76.0
NZ,GD Phillips (NZ),bat,33,41,,0.03030303,1.2424,v India,Wankhede,2023-11-15,,,,2,4.0,2.0,124.24,0.0,58.0
IND,KL Rahul (IND),bat,20,39,,0.0,1.95,v New Zealand,Wankhede,2023-11-15,,,,1,5.0,2.0,195.0,1.0,29.0
AUS,SPD Smith (AUS),bat,62,30,,0.016129032,0.4838,v South Africa,Eden Gardens,2023-11-16,,,,2,2.0,0.0,48.38,0.0,102.0
AUS,DA Warner (AUS),bat,18,29,,0.055555556,1.6111,v South Africa,Eden Gardens,2023-11-16,,,,2,1.0,4.0,161.11,0.0,29.0
AUS,JP Inglis (AUS),bat,49,28,,0.020408163,0.5714,v South Africa,Eden Gardens,2023-11-16,,,,2,3.0,0.0,57.14,0.0,66.0
SA,G Coetzee (SA),bat,39,19,,0.025641026,0.4871,v Australia,Eden Gardens,2023-11-16,,,,1,2.0,0.0,48.71,0.0,42.0
AUS,M Labuschagne (AUS),bat,31,18,,0.032258065,0.5806,v South Africa,Eden Gardens,2023-11-16,,,,2,2.0,0.0,58.06,0.0,28.0
AUS,MA Starc (AUS),bat,38,16,,0.0,0.421,v South Africa,Eden Gardens,2023-11-16,,,,2,2.0,0.0,42.1,1.0,61.0
AUS,PJ Cummins (AUS),bat,29,14,,0.0,0.4827,v South Africa,Eden Gardens,2023-11-16,,,,2,2.0,0.0,48.27,1.0,32.0
NZ,DP Conway (NZ),bat,15,13,,0.066666667,0.8666,v India,Wankhede,2023-11-15,,,,2,3.0,0.0,86.66,0.0,26.0
NZ,R Ravindra (NZ),bat,22,13,,0.045454545,0.5909,v India,Wankhede,2023-11-15,,,,2,3.0,0.0,59.09,0.0,39.0
SA,AK Markram (SA),bat,20,10,,0.05,0.5,v Australia,Eden Gardens,2023-11-16,,,,1,2.0,0.0,50.0,0.0,24.0
SA,K Rabada (SA),bat,12,10,,0.083333333,0.8333,v Australia,Eden Gardens,2023-11-16,,,,1,0.0,1.0,83.33,0.0,18.0
NZ,MJ Santner (NZ),bat,10,9,,0.1,0.9,v India,Wankhede,2023-11-15,,,,2,0.0,0.0,90.0,0.0,20.0
NZ,TG Southee (NZ),bat,10,9,,0.1,0.9,v India,Wankhede,2023-11-15,,,,2,1.0,0.0,90.0,0.0,14.0
NZ,LH Ferguson (NZ),bat,3,6,,0.333333333,2.0,v India,Wankhede,2023-11-15,,,,2,0.0,1.0,200.0,0.0,2.0
SA,HE van der Dussen (SA),bat,31,6,,0.032258065,0.1935,v Australia,Eden Gardens,2023-11-16,,,,1,0.0,0.0,19.35,0.0,53.0
SA,KA Maharaj (SA),bat,8,4,,0.125,0.5,v Australia,Eden Gardens,2023-11-16,,,,1,0.0,0.0,50.0,0.0,13.0
SA,Q de Kock (SA),bat,14,3,,0.071428571,0.2142,v Australia,Eden Gardens,2023-11-16,,,,1,0.0,0.0,21.42,0.0,27.0
NZ,TA Boult (NZ),bat,2,2,,0.0,1.0,v India,Wankhede,2023-11-15,,,,2,0.0,0.0,100.0,1.0,5.0
NZ,MS Chapman (NZ),bat,5,2,,0.2,0.4,v India,Wankhede,2023-11-15,,,,2,0.0,0.0,40.0,0.0,5.0
SA,T Shamsi (SA),bat,5,1,,0.0,0.2,v Australia,Eden Gardens,2023-11-16,,,,1,0.0,0.0,20.0,1.0,11.0
IND,SA Yadav (IND),bat,2,1,,0.5,0.5,v New Zealand,Wankhede,2023-11-15,,,,1,0.0,0.0,50.0,0.0,2.0
AUS,GJ Maxwell (AUS),bat,5,1,,0.2,0.2,v South Africa,Eden Gardens,2023-11-16,,,,2,0.0,0.0,20.0,0.0,8.0
NZ,TWM Latham (NZ),bat,2,0,,0.5,0.0,v India,Wankhede,2023-11-15,,,,2,0.0,0.0,0.0,0.0,1.0
SA,T Bavuma (SA),bat,4,0,,0.25,0.0,v Australia,Eden Gardens,2023-11-16,,,,1,0.0,0.0,0.0,0.0,5.0
SA,M Jansen (SA),bat,1,0,,1.0,0.0,v Australia,Eden Gardens,2023-11-16,,,,1,0.0,0.0,0.0,0.0,1.0
AUS,MR Marsh (AUS),bat,6,0,,0.166666667,0.0,v South Africa,Eden Gardens,2023-11-16,,,,2,0.0,0.0,0.0,0.0,5.0
IND,Mohammed Shami (IND),bowl,59,57,7.0,0.118644068,0.966101695,v New Zealand,Wankhede,2023-11-15,9.5,0.0,5.79,2,,,,,
AUS,MA Starc (AUS),bowl,60,34,3.0,0.05,0.566666667,v South Africa,Eden Gardens,2023-11-16,10.0,1.0,3.4,1,,,,,
AUS,PJ Cummins (AUS),bowl,58,51,3.0,0.051724138,0.879310345,v South Africa,Eden Gardens,2023-11-16,9.4,0.0,5.27,1,,,,,
NZ,TG Southee (NZ),bowl,60,100,3.0,0.05,1.666666667,v India,Wankhede,2023-11-15,10.0,0.0,10.0,1,,,,,
AUS,JR Hazlewood (AUS),bowl,48,12,2.0,0.041666667,0.25,v South Africa,Eden Gardens,2023-11-16,8.0,3.0,1.5,1,,,,,
AUS,TM Head (AUS),bowl,30,21,2.0,0.066666667,0.7,v South Africa,Eden Gardens,2023-11-16,5.0,0.0,4.2,1,,,,,
SA,T Shamsi (SA),bowl,60,42,2.0,0.033333333,0.7,v Australia,Eden Gardens,2023-11-16,10.0,0.0,4.2,2,,,,,
SA,G Coetzee (SA),bowl,54,47,2.0,0.037037037,0.87037037,v Australia,Eden Gardens,2023-11-16,9.0,0.0,5.22,2,,,,,
SA,AK Markram (SA),bowl,48,23,1.0,0.020833333,0.479166667,v Australia,Eden Gardens,2023-11-16,8.0,1.0,2.87,2,,,,,
SA,KA Maharaj (SA),bowl,60,24,1.0,0.016666667,0.4,v Australia,Eden Gardens,2023-11-16,10.0,0.0,2.4,2,,,,,
SA,K Rabada (SA),bowl,36,41,1.0,0.027777778,1.138888889,v Australia,Eden Gardens,2023-11-16,6.0,0.0,6.83,2,,,,,
IND,Kuldeep Yadav (IND),bowl,60,56,1.0,0.016666667,0.933333333,v New Zealand,Wankhede,2023-11-15,10.0,0.0,5.6,2,,,,,
IND,JJ Bumrah (IND),bowl,60,64,1.0,0.016666667,1.066666667,v New Zealand,Wankhede,2023-11-15,10.0,1.0,6.4,2,,,,,
IND,Mohammed Siraj (IND),bowl,54,78,1.0,0.018518519,1.444444444,v New Zealand,Wankhede,2023-11-15,9.0,0.0,8.66,2,,,,,
NZ,TA Boult (NZ),bowl,60,86,1.0,0.016666667,1.433333333,v India,Wankhede,2023-11-15,10.0,0.0,8.6,1,,,,,
NZ,GD Phillips (NZ),bowl,30,33,0.0,0.0,1.1,v India,Wankhede,2023-11-15,5.0,0.0,6.6,1,,,,,
AUS,GJ Maxwell (AUS),bowl,60,35,0.0,0.0,0.583333333,v South Africa,Eden Gardens,2023-11-16,10.0,0.0,3.5,1,,,,,
SA,M Jansen (SA),bowl,26,35,0.0,0.0,1.346153846,v Australia,Eden Gardens,2023-11-16,4.2,0.0,8.07,2,,,,,
NZ,MJ Santner (NZ),bowl,60,51,0.0,0.0,0.85,v India,Wankhede,2023-11-15,10.0,1.0,5.1,1,,,,,
AUS,A Zampa (AUS),bowl,42,55,0.0,0.0,1.30952381,v South Africa,Eden Gardens,2023-11-16,7.0,0.0,7.85,1,,,,,
NZ,R Ravindra (NZ),bowl,42,60,0.0,0.0,1.428571429,v India,Wankhede,2023-11-15,7.0,0.0,8.57,1,,,,,
IND,RA Jadeja (IND),bowl,60,63,0.0,0.0,1.05,v New Zealand,Wankhede,2023-11-15,10.0,0.0,6.3,2,,,,,
NZ,LH Ferguson (NZ),bowl,48,65,0.0,0.0,1.354166667,v India,Wankhede,2023-11-15,8.0,0.0,8.12,1,,,,,
AUS,TM Head (AUS),bat,120,137,,0.008333333,1.1416,v India,Ahmedabad,2023-11-19,,,,2,15.0,4.0,114.16,,166.0
IND,KL Rahul (IND),bat,107,66,,0.009345794,0.6168,v Australia,Ahmedabad,2023-11-19,,,,1,1.0,0.0,61.68,,133.0
AUS,M Labuschagne (AUS),bat,110,58,,0.0,0.5272,v India,Ahmedabad,2023-11-19,,,,2,4.0,0.0,52.72,1.0,133.0
IND,V Kohli (IND),bat,63,54,,0.015873016,0.8571,v Australia,Ahmedabad,2023-11-19,,,,1,4.0,0.0,85.71,,99.0
IND,RG Sharma (IND),bat,31,47,,0.032258065,1.5161,v Australia,Ahmedabad,2023-11-19,,,,1,4.0,3.0,151.61,,44.0
IND,SA Yadav (IND),bat,28,18,,0.035714286,0.6428,v Australia,Ahmedabad,2023-11-19,,,,1,1.0,0.0,64.28,,57.0
AUS,MR Marsh (AUS),bat,15,15,,0.066666667,1.0,v India,Ahmedabad,2023-11-19,,,,2,1.0,1.0,100.0,,15.0
IND,Kuldeep Yadav (IND),bat,18,10,,0.055555556,0.5555,v Australia,Ahmedabad,2023-11-19,,,,1,0.0,0.0,55.55,,28.0
IND,Mohammed Siraj (IND),bat,8,9,,0.0,1.125,v Australia,Ahmedabad,2023-11-19,,,,1,1.0,0.0,112.5,1.0,13.0
IND,RA Jadeja (IND),bat,22,9,,0.045454545,0.409,v Australia,Ahmedabad,2023-11-19,,,,1,0.0,0.0,40.9,,33.0
AUS,DA Warner (AUS),bat,3,7,,0.333333333,2.3333,v India,Ahmedabad,2023-11-19,,,,2,1.0,0.0,233.33,,6.0
IND,Mohammed Shami (IND),bat,10,6,,0.1,0.6,v Australia,Ahmedabad,2023-11-19,,,,1,1.0,0.0,60.0,,9.0
IND,Shubman Gill (IND),bat,7,4,,0.142857143,0.5714,v Australia,Ahmedabad,2023-11-19,,,,1,0.0,0.0,57.14,,21.0
IND,SS Iyer (IND),bat,3,4,,0.333333333,1.3333,v Australia,Ahmedabad,2023-11-19,,,,1,1.0,0.0,133.33,,3.0
AUS,SPD Smith (AUS),bat,9,4,,0.111111111,0.4444,v India,Ahmedabad,2023-11-19,,,,2,1.0,0.0,44.44,,11.0
AUS,GJ Maxwell (AUS),bat,1,2,,0.0,2.0,v India,Ahmedabad,2023-11-19,,,,2,0.0,0.0,200.0,1.0,1.0
IND,JJ Bumrah (IND),bat,3,1,,0.333333333,0.3333,v Australia,Ahmedabad,2023-11-19,,,,1,0.0,0.0,33.33,,5.0
AUS,MA Starc (AUS),bowl,60,55,3.0,0.05,0.916666667,v India,Ahmedabad,2023-11-19,10.0,0.0,5.5,1,,,,,
AUS,PJ Cummins (AUS),bowl,60,34,2.0,0.033333333,0.566666667,v India,Ahmedabad,2023-11-19,10.0,0.0,3.4,1,,,,,
IND,JJ Bumrah (IND),bowl,54,43,2.0,0.037037037,0.796296296,v Australia,Ahmedabad,2023-11-19,9.0,2.0,4.77,2,,,,,
AUS,JR Hazlewood (AUS),bowl,60,60,2.0,0.033333333,1.0,v India,Ahmedabad,2023-11-19,10.0,0.0,6.0,1,,,,,
AUS,GJ Maxwell (AUS),bowl,36,35,1.0,0.027777778,0.972222222,v India,Ahmedabad,2023-11-19,6.0,0.0,5.83,1,,,,,
AUS,A Zampa (AUS),bowl,60,44,1.0,0.016666667,0.733333333,v India,Ahmedabad,2023-11-19,10.0,0.0,4.4,1,,,,,
